TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
194	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:48	4/21/2008 7:53:12	23671.0	23.0null
195	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:45	4/21/2008 7:57:14	268542.0	268.0null
196	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:43	4/21/2008 7:52:50	7111.0	7.0null
197	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:45	4/21/2008 7:56:46	240235.0	240.0null
198	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:43	4/21/2008 7:52:51	8050.0	8.0null
199	0	4/21/2008 7:51:30	4/21/2008 7:52:43	4/21/2008 7:52:49	4/21/2008 7:53:12	23506.0	23.0null
200	0	4/21/2008 7:51:30	4/21/2008 7:52:46	4/21/2008 7:53:16	4/21/2008 7:58:12	295997.0	295.0null
201	0	4/21/2008 7:51:30	4/21/2008 7:52:46	4/21/2008 7:52:48	4/21/2008 7:52:59	11021.0	11.0null
202	0	4/21/2008 7:51:30	4/21/2008 7:52:46	4/21/2008 7:53:16	4/21/2008 7:58:12	296837.0	296.0null
203	0	4/21/2008 7:51:30	4/21/2008 7:52:46	4/21/2008 7:52:48	4/21/2008 7:53:12	23321.0	23.0null
204	0	4/21/2008 7:51:30	4/21/2008 7:52:46	4/21/2008 7:52:48	4/21/2008 7:52:56	8100.0	8.0null
205	0	4/21/2008 7:51:30	4/21/2008 7:52:46	4/21/2008 7:52:48	4/21/2008 7:53:12	24076.0	24.0null
